Id,SalePrice
2204,161240.7632
2205,117602.0524
2206,126046.2525
2207,205326.1339
2208,214785.8441
2209,183603.2589
2210,134147.199
2211,126089.9093
2212,125788.5627
2213,113287.8272
2214,135193.7059
2215,115381.5006
2216,159223.0273
2217,100051.2
2218,96843.40531
2219,98625.9147
2220,102902.9174
2221,252935.9764
2222,225688.8135
2223,253621.8164
2224,214575.1785
2225,146568.8338
2226,173972.5917
2227,209741.0795
2228,254620.8414
2229,235124.2607
2230,140223.2635
2231,200577.5624
2232,186747.8164
2233,170938.5251
2234,239975.0231
2235,192917.1005
2236,252098.347
2237,294164.1078
2238,198809.371
2239,134202.1772
2240,159766.5112
2241,142371.843
2242,134223.1155
2243,130106.5168
2244,110437.1478
2245,110254.5721
2246,136452.3061
2247,120385.5309
2248,125581.8845
2249,127633.3932
2250,139127.6028
2251,135674.6871
2252,177281.0731
2253,144512.8835
2254,162920.7282
2255,174905.8002
2256,185812.5494
2257,189596.0134
2258,183034.0942
2259,169911.8766
2260,157212.41
2261,201781.9018
2262,216563.6254
2263,297195.6463
2264,320636.8809
2265,162058.4742
2266,267174.3011
2267,295291.8582
2268,320654.5192
2269,157745.8676
2270,188445.5666
2271,223604.5918
2272,207705.771
2273,158683.9434
2274,166544.9455
2275,161125.7157
2276,185869.3879
2277,182414.1933
2278,144366.5427
2279,125656.4108
2280,117345.3387
2281,164989.6222
2282,170411.5057
2283,119258.7712
2284,121334.1764
2285,158581.302
2286,123150.0476
2287,302463.4944
2288,260866.785
2289,295862.5434
2290,334127.832
2291,289823.5505
2292,321919.5231
2293,330410.2578
2294,319306.2649
2295,321058.3415
2296,274874.73
2297,264180.469
2298,290239.2781
2299,292932.7058
2300,300320.0129
2301,253748.7378
2302,225933.4741
2303,237893.6338
2304,254500.7492
2305,167428.0659
2306,168150.9247
2307,168008.5835
2308,239076.605
2309,265676.3425
2310,214894.0323
2311,197032.7521
2312,166412.3661
2313,168802.3155
2314,176221.4402
2315,167239.3368
2316,171538.2216
2317,166586.7178
2318,161899.1558
2319,177801.5349
2320,184368.5877
2321,252364.5396
2322,187050.4751
2323,176518.273
2324,169934.041
2325,212986.9815
2326,171659.9089
2327,213335.4772
2328,217966.2106
2329,173484.0468
2330,171901.8263
2331,299362.5039
2332,316294.3357
2333,289776.449
2334,240007.9489
2335,270826.2877
2336,291594.4376
2337,189496.5805
2338,262316.4993
2339,240999.4857
2340,317044.6405
2341,213860.1365
2342,235347.4872
2343,215976.4688
2344,216341.998
2345,252378.7653
2346,209875.3686
2347,187059.7459
2348,220755.6269
2349,157082.1619
2350,257695.2641
2351,243105.2753
2352,253267.9509
2353,215964.281
2354,141051.6867
2355,166282.1143
2356,150842.522
2357,202242.1601
2358,175191.0612
2359,130924.7796
2360,123943.2264
2361,134637.1772
2362,250308.4095
2363,136572.7283
2364,155277.9211
2365,218355.4417
2366,202655.5813
2367,230418.3494
2368,199723.7149
2369,229777.6508
2370,166850.267
2371,163625.2128
2372,187704.1063
2373,263196.7446
2374,282310.7479
2375,238724.3202
2376,248011.2771
2377,285753.2696
2378,138078.4147
2379,184725.1177
2380,138862.6688
2381,153991.3424
2382,206104.8068
2383,216309.1724
2384,237557.1909
2385,151238.2858
2386,135018.1635
2387,127229.3327
2388,111255.4677
2389,131523.0057
2390,138587.7519
2391,135655.0867
2392,121258.3027
2393,178778.3112
2394,141189.5151
2395,182589.0292
2396,147282.7498
2397,191561.4579
2398,133402.501
2399,85712.73967
2400,87869.5591
2401,122661.3337
2402,127534.6487
2403,164232.3766
2404,137779.8793
2405,155873.5251
2406,134546.605
2407,122643.1443
2408,133453.0958
2409,135363.9178
2410,177346.0372
2411,122734.163
2412,147606.489
2413,132529.4573
2414,127527.3619
2415,157809.1797
2416,132283.4791
2417,129086.1433
2418,124692.3465
2419,132044.2257
2420,127225.1718
2421,143545.8825
2422,124115.5819
2423,130386.642
2424,162762.296
2425,169354.0919
2426,137801.7736
2427,134617.6077
2428,180684.8927
2429,120992.3274
2430,130633.7826
2431,119449.3528
2432,129645.8017
2433,137183.4063
2434,134897.6986
2435,143096.047
2436,115317.7229
2437,119855.0653
2438,126872.7936
2439,126051.439
2440,131344.9956
2441,110538.4719
2442,121867.9297
2443,124435.8683
2444,129560.1035
2445,94993.49212
2446,138087.4207
2447,187934.5343
2448,144576.633
2449,117927.4564
2450,153347.3531
2451,125397.5463
2452,213667.7757
2453,105717.4502
2454,119125.7414
2455,116324.8935
2456,126593.8173
2457,122424.8818
2458,120478.8133
2459,114858.7776
2460,138384.8916
2461,113642.5834
2462,132652.1103
2463,122019.4911
2464,171265.4534
2465,133864.4937
2466,126465.7215
2467,145908.9701
2468,98503.44803
2469,101606.683
2470,182411.6418
2471,191012.1169
2472,181591.2139
2473,121845.1247
2474,114816.8503
2475,210450.6456
2476,108498.3285
2477,125154.3596
2478,161583.3948
2479,120038.201
2480,141413.32
2481,122282.4465
2482,133344.7228
2483,121086.4137
2484,128366.876
2485,121402.8063
2486,148434.7608
2487,170216.1447
2488,151646.4066
2489,150933.5186
2490,144949.8514
2491,102335.3448
2492,180242.8121
2493,137388.5109
2494,161890.1748
2495,100935.8404
2496,207101.9079
2497,146382.3492
2498,121564.168
2499,103735.5312
2500,129054.3358
2501,132658.1292
2502,136653.7473
2503,103475.9614
2504,190355.23
2505,216812.2683
2506,252219.6457
2507,269324.7626
2508,252545.8764
2509,217717.1297
2510,239041.9726
2511,184767.0898
2512,197547.1066
2513,210440.687
2514,220607.0339
2515,146339.5151
2516,143560.1574
2517,131103.8226
2518,142663.8799
2519,211454.1281
2520,206253.5604
2521,193469.8866
2522,212229.8919
2523,134349.4954
2524,135690.8977
2525,139807.8016
2526,136499.3717
2527,123355.2627
2528,132161.9675
2529,133413.2732
2530,119222.0723
2531,228713.0187
2532,217077.3217
2533,193192.3561
2534,245745.9068
2535,291150.2388
2536,227362.9471
2537,226020.3691
2538,181796.498
2539,186240.3569
2540,166650.4349
2541,192754.356
2542,153886.9305
2543,129487.6037
2544,126624.8704
2545,135824.1993
2546,147786.9179
2547,143789.991
2548,159245.5142
2549,142006.0036
2550,334573.5015
2551,136754.3932
2552,126388.4969
2553,92623.39284
2554,113469.0075
2555,128554.1852
2556,114221.5206
2557,119248.9374
2558,147573.3693
2559,135779.9708
2560,129780.1906
2561,146565.6546
2562,118677.9253
2563,138525.4201
2564,182158.8128
2565,127898.3693
2566,138191.6616
2567,128361.1406
2568,174274.3736
2569,177399.1915
2570,134105.5023
2571,166702.8683
2572,185023.0045
2573,210367.3563
2574,248735.6934
2575,130429.8282
2576,133721.272
2577,155116.6655
2578,111136.5988
2579,99289.21655
2580,136418.7246
2581,130610.3568
2582,122353.478
2583,245586.3951
2584,153032.688
2585,167217.1016
2586,208249.4534
2587,214288.3076
2588,151302.0835
2589,145450.7357
2590,212280.6706
2591,179471.5747
2592,209346.411
2593,242715.541
2594,181541.763
2595,213652.262
2596,281690.3763
2597,187243.8474
2598,245189.0702
2599,292820.4357
2600,148276.8008
2601,146469.4393
2602,102840.8273
2603,107516.3104
2604,103693.5137
2605,103970.9019
2606,140661.6447
2607,170653.4342
2608,183076.726
2609,145341.033
2610,116336.7092
2611,132143.4746
2612,146552.2084
2613,128487.1044
2614,128661.7398
2615,149610.4349
2616,134701.8374
2617,183784.2836
2618,165840.5172
2619,216005.4366
2620,167900.8499
2621,175758.1565
2622,172825.1415
2623,257905.4549
2624,251031.8705
2625,276882.2252
2626,163927.7831
2627,201830.6088
2628,327935.9305
2629,317259.8651
2630,303498.6538
2631,333996.3333
2632,316703.0211
2633,273687.979
2634,320738.5094
2635,148583.4307
2636,201414.9805
2637,180103.229
2638,225796.1521
2639,171289.644
2640,149988.4015
2641,116041.316
2642,171743.3356
2643,125943.1477
2644,133576.4515
2645,118821.4213
2646,118626.608
2647,119355.9975
2648,149383.2006
2649,132097.8738
2650,155534.1776
2651,152031.3593
2652,329924.8475
2653,256404.7517
2654,228871.6116
2655,309326.0651
2656,288778.1016
2657,302668.4663
2658,278191.8249
2659,274929.9458
2660,295058.3089
2661,298295.8768
2662,295480.4876
2663,276069.8007
2664,262809.0667
2665,279424.7093
2666,264051.4575
2667,160039.3848
2668,188776.5378
2669,163476.1848
2670,268545.5704
2671,187369.0076
2672,192596.7226
2673,212796.6765
2674,212385.1427
2675,179676.0044
2676,197507.0892
2677,183085.9322
2678,230238.6838
2679,261739.0774
2680,275934.5867
2681,325144.669
2682,288200.562
2683,321589.0372
2684,283055.7372
2685,291314.4382
2686,262477.6194
2687,273687.7476
2688,231740.7216
2689,207656.0126
2690,333434.0431
2691,166814.5369
2692,143698.4764
2693,191355.6933
2694,147290.7862
2695,192168.0151
2696,190487.8495
2697,176084.5245
2698,170105.2019
2699,164181.0619
2700,157172.0251
2701,142573.3218
2702,125342.478
2703,149859.5961
2704,141862.3515
2705,123573.9615
2706,121363.9613
2707,128403.4942
2708,129532.5669
2709,109493.4028
2710,126968.4307
2711,239056.5742
2712,304639.5913
2713,185785.8521
2714,160051.2298
2715,162017.6804
2716,159236.2432
2717,182048.5767
2718,239141.6408
2719,147010.2115
2720,177057.7165
2721,135747.4195
2722,148787.2868
2723,147750.1417
2724,123031.5569
2725,128171.4127
2726,136233.5228
2727,170928.7531
2728,158254.9522
2729,141841.7629
2730,135538.21
2731,127834.4252
2732,122664.9163
2733,162017.6766
2734,152833.4305
2735,127853.8522
2736,140565.7474
2737,124067.9737
2738,158870.1831
2739,160427.2777
2740,136789.3371
2741,139541.177
2742,153841.2872
2743,135633.7185
2744,150154.1466
2745,137280.3281
2746,129416.2469
2747,148253.8965
2748,122878.2041
2749,127095.5279
2750,128131.8441
2751,128224.9415
2752,213669.7311
2753,145059.7555
2754,203044.8094
2755,134148.8356
2756,108765.4052
2757,97109.86846
2758,105172.9225
2759,147757.2763
2760,141028.4318
2761,141666.145
2762,144632.0988
2763,183813.439
2764,170183.9117
2765,243928.7954
2766,130082.5003
2767,96458.7481
2768,145508.5125
2769,128947.2199
2770,162957.0041
2771,121782.8472
2772,122917.1596
2773,160840.4721
2774,143616.5546
2775,125687.4691
2776,141527.979
2777,159998.1408
2778,124917.4787
2779,130466.595
2780,114207.6934
2781,113364.0543
2782,105513.4862
2783,107781.5848
2784,125872.4258
2785,138325.1211
2786,96637.06075
2787,124459.605
2788,101950.1922
2789,211966.3554
2790,99216.23908
2791,127722.7117
2792,93874.77699
2793,149169.7122
2794,107046.8129
2795,120215.8501
2796,116400.1695
2797,198794.7161
2798,116579.4896
2799,118995.6009
2800,94654.81328
2801,121827.8184
2802,134829.0762
2803,182322.8067
2804,143769.9662
2805,105559.8892
2806,110363.6214
2807,164757.3634
2808,141701.8045
2809,130074.0853
2810,127898.1308
2811,155340.6388
2812,146361.13
2813,174492.2238
2814,174175.2565
2815,114088.3261
2816,221220.3026
2817,137335.1051
2818,129973.2815
2819,169685.7612
2820,129760.8063
2821,111527.2633
2822,173564.7852
2823,208986.4789
2824,168317.144
2825,147433.5677
2826,130457.9764
2827,145891.8532
2828,191373.6962
2829,175120.4203
2830,228398.9806
2831,185644.5214
2832,211054.9145
2833,260556.6785
2834,201651.4897
2835,217266.7334
2836,192989.5166
2837,161438.9594
2838,149868.5444
2839,172200.2808
2840,199702.3104
2841,196306.5438
2842,210308.7472
2843,129966.0454
2844,148478.3348
2845,120947.9709
2846,197195.9943
2847,175187.3425
2848,221100.3511
2849,202261.2679
2850,271109.9491
2851,231514.7551
2852,233114.1852
2853,223005.9649
2854,142800.5117
2855,192280.6869
2856,193246.4585
2857,191298.7131
2858,190859.0135
2859,126573.2068
2860,129183.6376
2861,133741.6085
2862,199507.2659
2863,133777.422
2864,245102.9334
2865,136935.208
2866,185048.8592
2867,104634.128
2868,128867.7254
2869,122024.8041
2870,137130.1001
2871,102427.3073
2872,86966.54822
2873,104104.3422
2874,141487.1101
2875,119491.56
2876,161489.8986
2877,137249.6781
2878,168507.2488
2879,134630.2413
2880,105928.9489
2881,149210.7501
2882,146802.2737
2883,184246.1833
2884,187835.2465
2885,160944.8684
2886,177257.7414
2887,105334.4244
2888,131445.7897
2889,86312.38939
2890,99259.68704
2891,144444.522
2892,91051.06019
2893,104301.7821
2894,91003.09446
2895,255135.1839
2896,252901.4826
2897,186254.9572
2898,173742.3214
2899,235521.4721
2900,153137.1709
2901,181172.9733
2902,169225.4133
2903,297989.2001
2904,296625.7269
2905,117052.107
2906,198587.9884
2907,121835.0915
2908,126272.8647
2909,167873.3094
2910,100772.3057
2911,102840.8273
2912,143703.9897
2913,106529.0169
2914,103180.842
2915,103159.7977
2916,106116.5388
2917,161015.7846
2918,127327.0809
2919,228476.4833
