Id,SalePrice
1786,109234.8258
1787,110674.686
1788,110463.1794
1789,108875.4661
1790,126916.9177
1791,126323.5148
1792,118838.793
1793,123445.4552
1794,114684.1376
1795,114008.6171
1796,114684.395
1797,110788.2164
1798,114683.9476
1799,111421.7939
1800,115409.1322
1801,110562.2439
1802,110393.3047
1803,119859.0448
1804,144971.253
1805,118838.251
1806,110724.7148
1807,110675.4785
1808,110676.4026
1809,110675.3895
1810,110545.8811
1811,108874.6976
1812,110675.4411
1813,110787.5633
1814,108874.6321
1815,110463.3844
1816,109102.2372
1817,110675.3215
1818,117320.9426
1819,108975.4227
1820,110672.9627
1821,108873.9349
1822,110675.349
1823,117321.1891
1824,109101.6781
1825,110266.3521
1826,109234.9865
1827,109388.8316
1828,110619.893
1829,109389.5921
1830,109234.2699
1831,109234.7211
1832,108991.6807
1833,109737.3679
1834,109233.5242
1835,115640.7461
1836,109736.7337
1837,109101.1294
1838,109234.8066
1839,110214.0861
1840,170276.5103
1841,144971.7028
1842,110702.3573
1843,123445.4791
1844,144971.0961
1845,117009.4498
1846,116184.6146
1847,113383.4992
1848,110280.1847
1849,112291.3398
1850,113382.4222
1851,110215.8122
1852,112289.6992
1853,161455.5073
1854,179103.0899
1855,158572.04
1856,187728.9014
1857,136088.2198
1858,147550.9154
1859,147550.9154
1860,147550.9223
1861,147550.9119
1862,207282.5555
1863,207281.6697
1864,207281.68
1865,238389.6057
1866,234606.9377
1867,234606.5749
1868,230837.3337
1869,230836.1757
1870,234606.8349
1871,223480.2819
1872,223480.2821
1873,184884.2228
1874,190539.7642
1875,201577.014
1876,201575.8599
1877,213367.6123
1878,210268.4924
1879,144972.6603
1880,147550.8939
1881,213367.7949
1882,216595.6235
1883,213367.1596
1884,210268.509
1885,204392.3903
1886,213367.9971
1887,198810.8172
1888,230837.0837
1889,230837.2644
1890,116183.8191
1891,223477.7342
1892,115408.6427
1893,110789.0512
1894,115409.8208
1895,113382.8785
1896,110381.3826
1897,110619.9571
1898,110725.4561
1899,109086.241
1900,108905.4917
1901,110465.2328
1902,116184.5215
1903,110464.0873
1904,112290.1442
1905,116184.3098
1906,110563.0562
1907,112291.5888
1908,150206.6941
1909,150206.3576
1910,150206.5343
1911,167322.8268
1912,129651.9755
1913,117321.0099
1914,109389.96
1915,230834.9275
1916,110677.1314
1917,207282.207
1918,142476.9047
1919,142476.8146
1920,182006.8281
1921,234607.4172
1922,234607.5796
1923,150210.5296
1924,170277.1488
1925,216594.9655
1926,230837.5563
1927,124832.8445
1928,126324.2324
1929,131499.8929
1930,187728.2054
1931,184882.5038
1932,184883.1829
1933,126323.6874
1934,199478.7854
1935,193982.8511
1936,202244.0301
1937,196735.5989
1938,196735.4625
1939,199478.0592
1940,185549.57
1941,202244.3824
1942,182675.3377
1943,176842.8451
1944,224148.5958
1945,220633.9847
1946,112093.0151
1947,231504.5597
1948,111460.1042
1949,173899.3878
1950,159238.7481
1951,145640.9316
1952,148220.4912
1953,140742.3782
1954,150878.6325
1955,126991.5115
1956,145640.0604
1957,140741.8737
1958,196735.4895
1959,136234.6488
1960,126991.6333
1961,130318.0894
1962,134138.9375
1963,132164.7739
1964,132164.5138
1965,138433.163
1966,143141.9043
1967,231505.5491
1968,231505.7147
1969,231505.8287
1970,227783.605
1971,224148.4257
1972,224148.3562
1973,231504.7627
1974,220633.154
1975,217263.6719
1976,217263.3196
1977,210937.3883
1978,217264.2401
1979,235274.7689
1980,224148.3839
1981,231504.5905
1982,227781.9136
1983,227781.9136
1984,217260.0318
1985,217261.0829
1986,220630.9732
1987,231502.83
1988,220632.8038
1989,214034.945
1990,217262.7541
1991,231504.3254
1992,207949.7269
1993,214034.8721
1994,205059.853
1995,205058.9793
1996,199479.0161
1997,207950.3705
1998,202244.4774
1999,196734.9062
2000,193983.6957
2001,188396.7636
2002,227783.5776
2003,231504.9759
2004,231504.8902
2005,227782.9636
2006,231504.6974
2007,231505.1543
2008,231504.3848
2009,217263.1645
2010,217263.6812
2011,224148.5176
2012,231504.8505
2013,193982.9348
2014,188396.3972
2015,191208.6296
2016,210935.857
2017,185550.6548
2018,119506.5337
2019,117676.0107
2020,125499.9567
2021,119505.7423
2022,136236.3578
2023,132168.6154
2024,179770.7217
2025,188396.977
2026,220630.6702
2027,224145.395
2028,231502.4895
2029,205056.1015
2030,207948.5224
2031,210934.4838
2032,210934.408
2033,205057.4024
2034,205055.9821
2035,210936.3674
2036,205056.4295
2037,205056.4295
2038,202242.0839
2039,193983.5294
2040,143146.9271
2041,140742.8637
2042,214034.7997
2043,126991.8004
2044,125500.5493
2045,124114.0788
2046,121630.6549
2047,125500.0499
2048,121630.2521
2049,121630.9358
2050,130319.3464
2051,114049.9462
2052,117676.454
2053,116851.9299
2054,111346.4806
2055,116851.5635
2056,111456.5819
2057,112495.196
2058,122825.3099
2059,114676.2309
2060,116077.5698
2061,115353.2214
2062,114050.5913
2063,112090.8195
2064,112495.6639
2065,112496.3478
2066,114677.2817
2067,114676.2264
2068,114676.9809
2069,111061.7871
2070,110057.2629
2071,111131.1597
2072,109662.4979
2073,125500.3681
2074,115352.8888
2075,116852.2212
2076,111742.9598
2077,116077.1125
2078,118558.3842
2079,111061.285
2080,112957.3435
2081,112957.6071
2082,117676.1206
2083,113476.27
2084,112957.6071
2085,119506.1328
2086,235274.7082
2087,111061.5723
2088,111341.7707
2089,111130.8996
2090,109901.5889
2091,111343.6865
2092,111131.9228
2093,109542.5836
2094,109541.9152
2095,111132.6909
2096,111342.5257
2097,127583.5677
2098,110883.7083
2099,110883.2491
2100,111230.4944
2101,117989.1099
2102,109541.8946
2103,117989.1101
2104,109543.1862
2105,114093.5407
2106,109543.5542
2107,127584.898
2108,116077.5495
2109,115352.2532
2110,110587.7491
2111,110860.86
2112,111393.8907
2113,111048.2669
2114,117988.1312
2115,111131.3925
2116,109902.9668
2117,111346.9361
2118,111213.7168
2119,110225.5357
2120,109541.9637
2121,110882.7904
2122,110766.1241
2123,110860.433
2124,111213.8034
2125,109769.4866
2126,109902.5197
2127,111342.9249
2128,111341.5517
2129,110934.8575
2130,112090.558
2131,111288.1307
2132,109902.787
2133,110057.1709
2134,110057.1106
2135,110614.2725
2136,109902.787
2137,110948.2817
2138,119506.9993
2139,145640.1475
2140,124113.1846
2141,145638.989
2142,124113.1226
2143,162124.7205
2144,109543.8389
2145,119506.5672
2146,114051.2701
2147,116851.7682
2148,111049.4064
2149,128594.2138
2150,148221.2389
2151,111060.3115
2152,111134.0019
2153,114050.4025
2154,138436.2532
2155,118558.7311
2156,193983.2549
2157,191207.7851
2158,188397.5315
2159,196734.814
2160,231505.1524
2161,231504.8707
2162,235275.1063
2163,235275.1063
2164,193983.6059
2165,122824.7721
2166,191207.7429
2167,199478.7838
2168,199479.6961
2169,207949.9267
2170,207950.5978
2171,145640.0138
2172,138436.2213
2173,138437.1964
2174,210936.3157
2175,210936.1664
2176,214036.3102
2177,217263.3318
2178,205059.7121
2179,220631.2301
2180,199479.1202
2181,220632.9747
2182,231505.2425
2183,231504.9364
2184,122824.4243
2185,140742.2086
2186,140740.8355
2187,143144.8596
2188,140741.0614
2189,116081.0247
2190,113475.8717
2191,113476.1583
2192,113476.1859
2193,111289.3938
2194,110947.9186
2195,112495.6982
2196,112957.7532
2197,109769.102
2198,109584.2005
2199,110935.3336
2200,110226.8265
2201,110094.1843
2202,110057.293
2203,109770.4926
2204,111348.4114
2205,111288.7882
2206,111743.1369
2207,111394.6013
2208,111457.1459
2209,114052.6165
2210,150874.8531
2211,110226.279
2212,111131.3925
2213,110935.4308
2214,124111.9984
2215,110935.2138
2216,115352.3754
2217,112091.3336
2218,122697.9277
2219,111341.9262
2220,109543.0436
2221,231502.9078
2222,220630.8997
2223,196736.6067
2224,196734.9182
2225,140741.8438
2226,182674.5816
2227,167988.1485
2228,227783.2763
2229,231505.5746
2230,227782.9113
2231,235275.1508
2232,176844.5529
2233,167991.4575
2234,217263.3911
2235,205058.8506
2236,231505.3193
2237,224148.2244
2238,199478.845
2239,231504.8548
2240,199477.3286
2241,120528.4049
2242,138434.4979
2243,140738.8661
2244,134139.2936
2245,134138.8243
2246,125501.6247
2247,128589.9458
2248,159237.6179
2249,156395.0523
2250,162125.86
2251,117993.1376
2252,130986.8303
2253,200146.8084
2254,191875.8114
2255,205727.0238
2256,197402.1502
2257,205726.7119
2258,186218.9504
2259,189064.1514
2260,121196.9385
2261,174565.1945
2262,180437.4053
2263,224816.3685
2264,228454.577
2265,127662.6987
2266,228450.4525
2267,228451.692
2268,228451.6585
2269,162793.5685
2270,154275.0759
2271,146308.003
2272,148887.9359
2273,162793.741
2274,148887.745
2275,130987.2674
2276,141409.5325
2277,136902.369
2278,129262.0271
2279,129261.6353
2280,118345.6545
2281,211602.2469
2282,200147.2719
2283,134807.5183
2284,134807.366
2285,146304.3034
2286,123491.7026
2287,228451.4232
2288,228451.3061
2289,232173.7959
2290,232173.6866
2291,228451.5889
2292,224816.8645
2293,232173.7267
2294,224816.5942
2295,232174.1948
2296,232174.1282
2297,232172.9354
2298,228451.6175
2299,221301.6023
2300,217931.9073
2301,232173.5056
2302,224815.8897
2303,224815.7349
2304,228451.0918
2305,224813.8267
2306,224813.8278
2307,224814.8816
2308,228449.2156
2309,224815.3689
2310,228449.894
2311,217928.6326
2312,232174.0126
2313,224815.9579
2314,228451.5498
2315,228450.6676
2316,228450.8751
2317,224816.3483
2318,232172.5701
2319,232172.427
2320,232172.4224
2321,217928.8767
2322,232170.8104
2323,221302.0793
2324,221301.2383
2325,228451.1334
2326,217931.5143
2327,217930.593
2328,214703.118
2329,208618.0239
2330,205727.2685
2331,200147.5105
2332,202912.2353
2333,202912.3265
2334,202912.2836
2335,186219.4093
2336,197402.456
2337,232172.9807
2338,232173.3719
2339,228451.067
2340,232173.4564
2341,232172.9929
2342,224815.6355
2343,224815.4814
2344,228450.8467
2345,228450.6478
2346,232172.6777
2347,228450.703
2348,232172.6777
2349,232173.0897
2350,232173.443
2351,232173.0958
2352,228451.3059
2353,221301.1449
2354,228450.3003
2355,228450.3003
2356,217931.6048
2357,228450.2828
2358,189065.0721
2359,151546.0365
2360,143811.8954
2361,126167.6665
2362,180440.3629
2363,136903.0219
2364,134811.3879
2365,221299.1869
2366,228448.6312
2367,228448.7891
2368,228448.6827
2369,228449.5458
2370,205724.0819
2371,208614.7109
2372,205726.6586
2373,217930.6305
2374,202911.7338
2375,191875.658
2376,151546.9289
2377,154275.9278
2378,126168.6559
2379,129261.6575
2380,127659.2476
2381,126168.6559
2382,132836.7154
2383,189064.6393
2384,189064.8558
2385,123492.6009
2386,120174.8924
2387,124780.628
2388,121195.8106
2389,114717.8294
2390,118345.2555
2391,118344.0297
2392,117519.3213
2393,123492.1612
2394,122298.507
2395,121195.338
2396,121195.9064
2397,116747.3279
2398,111800.9355
2399,111550.3902
2400,111527.179
2401,116019.1332
2402,114144.8859
2403,126167.9933
2404,123492.4547
2405,118344.3664
2406,115344.1872
2407,114717.6471
2408,120174.2974
2409,117519.4257
2410,115344.4205
2411,115344.4282
2412,114145.415
2413,114144.9871
2414,113164.1067
2415,116020.1169
2416,112758.6808
2417,113163.2782
2418,114718.1311
2419,114144.235
2420,114144.5909
2421,113163.6814
2422,112759.4885
2423,128253.4815
2424,113164.2082
2425,112064.3243
2426,110725.9388
2427,123367.4889
2428,120174.7421
2429,118344.1489
2430,126167.8975
2431,112123.9268
2432,116744.9503
2433,116019.8978
2434,117519.1141
2435,117519.1411
2436,118343.6686
2437,119225.9396
2438,119225.9925
2439,110894.2524
2440,111073.0275
2441,110328.5271
2442,110208.7071
2443,111799.7756
2444,118657.0556
2445,118656.1322
2446,118657.2072
2447,112011.4456
2448,111074.1255
2449,112009.643
2450,112010.9867
2451,111601.6049
2452,138297.6761
2453,114718.1532
2454,111898.4002
2455,110725.0425
2456,112124.3382
2457,111881.7427
2458,111881.6971
2459,111881.7409
2460,111955.8966
2461,111881.7838
2462,111602.8198
2463,110893.9625
2464,110241.6302
2465,110210.9868
2466,110894.7012
2467,111433.9045
2468,117798.1197
2469,117798.1197
2470,120175.3357
2471,112124.6033
2472,110570.7673
2473,116018.7395
2474,112011.442
2475,112016.6054
2476,111640.7223
2477,120174.9796
2478,121195.8777
2479,121196.4104
2480,121196.3871
2481,123492.7861
2482,130986.309
2483,126167.9925
2484,124780.7215
2485,123491.9969
2486,114719.2505
2487,110212.4001
2488,111799.7007
2489,113626.5978
2490,116021.2952
2491,111529.2653
2492,162793.5916
2493,111730.9821
2494,113165.5975
2495,111553.1962
2496,113626.8362
2497,113626.4235
2498,116019.2273
2499,116020.9001
2500,162791.2684
2501,112411.5008
2502,112411.8964
2503,110210.6359
2504,162795.2927
2505,191875.6229
2506,232172.8112
2507,228451.0396
2508,232173.052
2509,224816.2624
2510,228450.6433
2511,224815.1933
2512,224815.7496
2513,174566.5819
2514,141411.3058
2515,191876.5565
2516,200147.0775
2517,191875.4014
2518,197403.7924
2519,205727.5216
2520,202912.5822
2521,211604.1061
2522,208617.8644
2523,136903.2275
2524,141409.4496
2525,143812.8586
2526,143812.6842
2527,143814.0007
2528,139104.309
2529,132835.7084
2530,132835.7084
2531,208618.4208
2532,217930.8255
2533,214702.9658
2534,191876.1685
2535,211604.7423
2536,197403.6167
2537,205728.549
2538,232172.5474
2539,224815.616
2540,228450.5332
2541,228450.5329
2542,224815.6844
2543,124781.0682
2544,120174.3129
2545,110726.9546
2546,117519.2064
2547,141408.7415
2548,148887.5578
2549,224815.1255
2550,235945.7482
2551,224813.6949
2552,116744.5999
2553,114144.1506
2554,111551.6241
2555,110211.266
2556,114144.5301
2557,114144.5301
2558,110438.74
2559,110894.3286
2560,110252.0339
2561,111601.8376
2562,110252.001
2563,110894.3077
2564,111073.4395
2565,112412.2637
2566,111603.3156
2567,111716.7299
2568,117521.7008
2569,126170.0082
2570,151542.7164
2571,194652.569
2572,174564.7676
2573,130988.2942
2574,168659.411
2575,111799.7133
2576,110725.1781
2577,110438.3336
2578,110328.0878
2579,111883.0495
2580,123366.8939
2581,115343.55
2582,111602.7552
2583,228449.6423
2584,148888.0885
2585,214703.4155
2586,214703.9719
2587,183342.5482
2588,139104.087
2589,136902.4794
2590,171610.3065
2591,116022.1151
2592,228450.5422
2593,228450.5236
2594,165714.5665
2595,211603.3307
2596,214703.6865
2597,197402.1226
2598,217931.4863
2599,228451.4521
2600,113167.0352
2601,197401.7966
2602,132832.2498
2603,129258.0083
2604,129257.9529
2605,141406.0876
2606,143812.72
2607,143813.9537
2608,143815.6238
2609,143812.506
2610,130985.8105
2611,118346.7072
2612,141409.978
2613,159906.8859
2614,162793.4626
2615,114294.5095
2616,115386.5748
2617,116012.8191
2618,116015.4883
2619,128327.8816
2620,200814.625
2621,195319.8533
2622,198070.6098
2623,225484.4877
2624,225484.5902
2625,192544.3574
2626,189732.25
2627,172278.0856
2628,225484.928
2629,229120.2222
2630,229119.372
2631,229119.9616
2632,225484.914
2633,225483.4338
2634,225485.2168
2635,152214.6067
2636,146975.6403
2637,142077.7316
2638,225483.776
2639,139772.4764
2640,137570.8422
2641,131653.9423
2642,215371.1067
2643,135475.9945
2644,135475.4531
2645,133500.7346
2646,133500.4745
2647,133500.4745
2648,139770.3619
2649,125448.4561
2650,142074.4822
2651,142074.3821
2652,229120.0072
2653,221970.052
2654,229119.3605
2655,225484.7496
2656,225484.6259
2657,225483.8736
2658,225484.4434
2659,229119.0598
2660,225484.2225
2661,225484.5913
2662,221969.8616
2663,221969.6072
2664,225482.725
2665,229118.3502
2666,229117.9209
2667,225483.9382
2668,229118.9679
2669,229119.2554
2670,221969.3251
2671,229118.7012
2672,229116.3198
2673,215368.6902
2674,221966.3842
2675,225481.2343
2676,221968.8001
2677,209285.8022
2678,229119.3379
2679,203580.0195
2680,209286.0177
2681,209285.9443
2682,195319.2709
2683,189733.9256
2684,192543.8111
2685,189733.23
2686,225484.3701
2687,229119.8437
2688,229119.1138
2689,229118.5932
2690,229119.5231
2691,225483.4278
2692,225483.3185
2693,225484.1019
2694,225484.4783
2695,225483.3376
2696,225483.2895
2697,200814.6426
2698,186886.8874
2699,181106.132
2700,184009.8111
2701,192543.5314
2702,119894.6295
2703,144480.6509
2704,119894.6632
2705,122966.5131
2706,126835.9174
2707,120842.3792
2708,122967.2599
2709,121863.1133
2710,125448.8023
2711,137571.637
2712,186887.2467
2713,221966.7516
2714,225480.8629
2715,209283.4596
2716,218597.3109
2717,200814.6453
2718,212271.4579
2719,133505.0127
2720,125449.1182
2721,126836.1992
2722,126835.9665
2723,126836.1433
2724,126835.9042
2725,124160.3701
2726,125448.9973
2727,122966.3891
2728,121863.6806
2729,121863.4523
2730,118187.7844
2731,112706.0014
2732,112284.2966
2733,119012.3467
2734,113426.6425
2735,113079.556
2736,112565.8927
2737,114294.2686
2738,125448.8343
2739,121864.1288
2740,120842.6406
2741,116012.0748
2742,116688.4809
2743,115386.46
2744,115386.4934
2745,114293.8258
2746,113427.0022
2747,113079.6834
2748,115385.8827
2749,115386.6806
2750,114813.6357
2751,113080.6041
2752,112387.4291
2753,115387.09
2754,111395.6128
2755,112283.723
2756,112271.9308
2757,112103.3198
2758,119324.4833
2759,111237.9523
2760,112679.5264
2761,120842.743
2762,119894.7268
2763,119012.6069
2764,117413.9035
2765,119896.1699
2766,112793.0619
2767,112792.2852
2768,118187.2585
2769,119011.649
2770,119894.1727
2771,119894.0499
2772,119894.0499
2773,119325.2367
2774,112397.6308
2775,110877.9244
2776,119325.1785
2777,119324.3004
2778,112269.7957
2779,119324.7042
2780,111239.4903
2781,111392.5894
2782,112791.9071
2783,115430.0276
2784,114811.828
2785,111238.9275
2786,110920.319
2787,112197.3827
2788,110878.0134
2789,112678.332
2790,110878.0997
2791,116688.5128
2792,110908.5328
2793,111240.4097
2794,112270.7573
2795,112270.7573
2796,111394.1989
2797,119897.4835
2798,111240.1255
2799,112678.7225
2800,110875.249
2801,112271.1163
2802,113080.1169
2803,121863.8385
2804,112794.3105
2805,112730.2112
2806,112720.0457
2807,221967.6707
2808,125449.3628
2809,121863.6802
2810,124160.1912
2811,125448.9823
2812,146974.7931
2813,144480.8257
2814,144480.4727
2815,111241.2959
2816,125450.6577
2817,120843.2908
2818,131654.8421
2819,152210.5927
2820,114294.1509
2821,112309.5187
2822,111925.9887
2823,112732.1452
2824,119895.1807
2825,113426.8722
2826,114813.0682
2827,113831.6601
2828,178180.3789
2829,189732.5062
2830,225484.0976
2831,225483.2474
2832,229119.5589
2833,225484.2229
2834,225484.0938
2835,225483.73
2836,225483.73
2837,126836.6922
2838,198071.2404
2839,195319.7487
2840,203579.7845
2841,206395.1608
2842,206395.9786
2843,144480.5007
2844,146975.6096
2845,133503.6888
2846,215371.3803
2847,206395.207
2848,215371.624
2849,215371.0948
2850,206395.4494
2851,198072.3527
2852,203580.3561
2853,195319.5269
2854,218597.305
2855,218598.8211
2856,229118.578
2857,225483.5013
2858,225483.597
2859,112679.0645
2860,139771.8247
2861,128328.5863
2862,218598.3637
2863,215370.9167
2864,218599.3236
2865,225481.6752
2866,221965.9485
2867,112396.9192
2868,111238.1354
2869,111239.75
2870,114295.3335
2871,110997.8557
2872,110997.8124
2873,112679.6399
2874,112625.1071
2875,112196.5028
2876,111562.2396
2877,110877.6608
2878,110875.3448
2879,112550.8418
2880,112384.6996
2881,110880.9567
2882,112468.9568
2883,112102.6801
2884,112550.2842
2885,112272.6182
2886,112793.6152
2887,112309.7756
2888,111562.2396
2889,111393.5071
2890,111393.0788
2891,116012.2419
2892,112197.9475
2893,113079.4134
2894,111090.1681
2895,225482.6633
2896,221966.8782
2897,149557.5337
2898,146975.1371
2899,212271.9853
2900,139772.5889
2901,116692.1289
2902,209285.6545
2903,225484.5687
2904,225484.21
2905,113082.1634
2906,200814.2715
2907,144477.9807
2908,126836.3271
2909,129930.5031
2910,129925.896
2911,133500.2006
2912,128328.1736
2913,129925.9887
2914,129925.9786
2915,129926.504
2916,129926.4556
2917,118189.1457
2918,186887.1264
2919,189732.6381
